id,time,ch1,ch2,ch3,ch4,ch5,ch6
288,2024-08-12 13-47-52,0.002,-0.018,-0.010,0.0,0.0,0.0,,
289,2024-08-12 13-47-52,0.002,-0.018,-0.010,0.0,0.0,0.0,,
290,2024-08-12 13-47-52,0.002,-0.018,-0.012,0.0,0.0,0.0,,
291,2024-08-12 13-47-52,0.000,-0.018,-0.012,0.0,0.0,0.0,,
292,2024-08-12 13-47-52,0.000,-0.018,-0.012,0.0,0.0,0.0,,
293,2024-08-12 13-47-52,0.000,-0.018,-0.012,0.0,0.0,0.0,,
294,2024-08-12 13-47-52,0.000,-0.018,-0.013,0.0,0.0,0.0,,
295,2024-08-12 13-47-52,0.000,-0.018,-0.013,0.0,0.0,0.0,,
296,2024-08-12 13-47-52,0.000,-0.018,-0.013,0.0,0.0,0.0,,
297,2024-08-12 13-47-52,0.000,-0.018,-0.013,0.0,0.0,0.0,,
298,2024-08-12 13-47-52,0.000,-0.018,-0.015,0.0,0.0,0.0,,
299,2024-08-12 13-47-52,0.000,-0.018,-0.015,0.0,0.0,0.0,,
300,2024-08-12 13-47-52,0.000,-0.017,-0.015,0.0,0.0,0.0,,
301,2024-08-12 13-47-52,0.000,-0.017,-0.015,0.0,0.0,0.0,,
302,2024-08-12 13-47-52,0.000,-0.017,-0.015,0.0,0.0,0.0,,
303,2024-08-12 13-47-52,0.000,-0.018,-0.017,0.0,0.0,0.0,,
304,2024-08-12 13-47-52,0.000,-0.018,-0.017,0.0,0.0,0.0,,
305,2024-08-12 13-47-52,0.000,-0.018,-0.017,0.0,0.0,0.0,,
306,2024-08-12 13-47-52,0.000,-0.018,-0.017,0.0,0.0,0.0,,
307,2024-08-12 13-47-52,0.000,-0.018,-0.018,0.0,0.0,0.0,,
308,2024-08-12 13-47-52,0.000,-0.018,-0.018,0.0,0.0,0.0,,
309,2024-08-12 13-47-52,0.002,-0.018,-0.018,0.0,0.0,0.0,,
310,2024-08-12 13-47-52,0.002,-0.018,-0.018,0.0,0.0,0.0,,
311,2024-08-12 13-47-52,0.002,-0.018,-0.020,0.0,0.0,0.0,,
312,2024-08-12 13-47-52,0.002,-0.018,-0.020,0.0,0.0,0.0,,
313,2024-08-12 13-47-52,0.002,-0.018,-0.020,0.0,0.0,0.0,,
314,2024-08-12 13-47-52,0.002,-0.018,-0.020,0.0,0.0,0.0,,
315,2024-08-12 13-47-52,0.002,-0.018,-0.020,0.0,0.0,0.0,,
316,2024-08-12 13-47-52,0.002,-0.018,-0.020,0.0,0.0,0.0,,
317,2024-08-12 13-47-52,0.002,-0.018,-0.022,0.0,0.0,0.0,,
318,2024-08-12 13-47-52,0.003,-0.018,-0.022,0.0,0.0,0.0,,
319,2024-08-12 13-47-52,0.003,-0.018,-0.022,0.0,0.0,0.0,,
320,2024-08-12 13-47-52,0.003,-0.018,-0.022,0.0,0.0,0.0,,
321,2024-08-12 13-47-52,0.003,-0.018,-0.022,0.0,0.0,0.0,,
